trump_binary,pct_trump_rel_clint,county,fips,state,resident_popn_total,popn_sq_mile,median_income_1979,expend_fed_govt,expend_local_govt,total_congreg,total_adherent,Edu_geq_hs_pct,Edu_geq_bachelors_pct,Edu_lt_hs_pct,resident_popn_lt_18_pct,resident_popn_geq_18_pct,resident_popn_geq_20_lt_24_pct,resident_popn_geq_25_lt_29_pct,resident_popn_geq_30_lt_34_pct,resident_popn_geq_35_lt_44_pct,resident_popn_geq_45_lt_54_pct,resident_popn_geq_55_lt_59_pct,resident_popn_geq_60_lt_64_pct,resident_popn_geq_65_pct,male_popn_pct,female_popn_pct,white_popn_pct,black_popn_pct,asian_pfcisld_pct,hispanic_pct,hshld_income_lt_10_1979_pct,hshld_income_geq_10_lt_15_1979_pct,hshld_income_geq_15_lt_20_1979_pct,hshld_income_geq_20_lt_25_1979_pct,hshld_income_geq_25_lt_30_1979_pct,hshld_income_geq_30_lt_35_1979_pct,hshld_income_geq_35_lt_40_1979_pct,hshld_income_geq_40_lt_50_1979_pct,hshld_income_geq_50_lt_75_1979_pct,hshld_income_geq_75_1979_pct,adherent_pct,Adventis.congreg_pct,Baptist.adherent_pct,Baptist.congreg_pct,Catholic.adherent_pct,Catholic.congreg_pct,Communal.adherent_pct,Communal.congreg_pct,Eastern.adherent_pct,Eastern.congreg_pct,European.adherent_pct,European.congreg_pct,Holiness.adherent_pct,Holiness.congreg_pct,Judaism.adherent_pct,Judaism.congreg_pct,Latter.d.adherent_pct,Latter.d.congreg_pct,Liberal.adherent_pct,Liberal.congreg_pct,Lutheran.adherent_pct,Lutheran.congreg_pct,Methodis.adherent_pct,Methodis.congreg_pct,Other.gr.adherent_pct,Other.gr.congreg_pct,Pentecos.adherent_pct,Pentecos.congreg_pct,Presbyte.adherent_pct,Presbyte.congreg_pct,Restorat.adherent_pct,Restorat.congreg_pct,resident_popn_per_household,expend_fed_govt_percapita,expend_local_govt_percapita,expend_local_govt_edu_perstudent,expend_hosp_health_percapita,expend_police_prot_percapita,adherent_per_congreg,pred,matches
TRUE,0.5743698287473542,grenada,28043,ms,21906,51.9,31909,244672,91445,185,50261,0.713,0.168,0.545,0.24609695973705834,0.7539030402629416,0.05655984661736511,0.05715329133570711,0.05655984661736511,0.1299643933168995,0.1449374600566055,0.06760704829727016,0.061216105176663926,0.14959371861590431,0.471834200675614,0.528165799324386,0.5690221857025473,0.41723728658814935,0.002738975623116954,0.008992969962567333,0.15204502060094463,0.07989146819415134,0.08893578534820622,0.05637624359360868,0.06672696211436037,0.04552306300874284,0.04492010853180585,0.08421264194553311,0.2125414531202894,0.16882725354235756,2.388490234282184,0.021621621621621623,0.646823580907662,0.3837837837837838,0.02992379777561131,0.021621621621621623,0,0,0,0,0,0,0.013648753506695052,0.021621621621621623,0,0,0,0,0,0,0,0,0.20238355782813713,0.2864864864864865,3.979228427607887e-5,0,0.04432860468355186,0.12972972972972974,0.0190207118839657,0.04864864864864865,0.04287618630747498,0.08648648648648649,2.2013867952969552,11.16917739432119,4.174427097598832,4.199962901131515,1.8503149821966585,0.21259015794759425,271.68108108108106,TRUE,TRUE
FALSE,0.27261961155850306,humphreys,28053,ms,9375,22.4,22259,148945,24248,360,62982,0.627,0.126,0.501,0.2882133333333333,0.7117866666666667,0.06389333333333333,0.07061333333333333,0.05461333333333333,0.112,0.14549333333333334,0.06176,0.050026666666666664,0.12469333333333334,0.46826666666666666,0.5317333333333333,0.23498666666666668,0.74528,0.0021333333333333334,0.021546666666666665,0.184251158003088,0.1469377251672671,0.11091096242923315,0.06922285126093669,0.0782295419454452,0.05018013381369017,0.043489449305198144,0.06742151312403499,0.1682964487905301,0.08106021616057643,4.520996339099849,0.011111111111111112,0.45749579244863614,0.25277777777777777,0.03221555365024928,0.022222222222222223,0,0,0,0,0,0,0.03186624749928551,0.044444444444444446,0,0,0.00673208218221079,0.008333333333333333,0,0,0,0,0.24767393858562764,0.2777777777777778,2.2228573243148836e-4,0,0.054618779968879996,0.11944444444444445,0.04818837128068337,0.07777777777777778,0.1185259280429329,0.18611111111111112,2.412506433350489,15.887466666666667,2.5864533333333335,4.041450777202073,0.51168,0.13749333333333333,174.95,FALSE,TRUE
FALSE,0.43001443001443,issaquena,28055,ms,1406,3.4,20250,28003,4848,15,1704,0.602,0.063,0.539,0.19985775248933144,0.8001422475106685,0.08392603129445235,0.08890469416785206,0.049786628733997154,0.1116642958748222,0.16216216216216217,0.07112375533428165,0.04836415362731152,0.14438122332859174,0.5803698435277382,0.41963015647226176,0.3456614509246088,0.6443812233285917,0.004267425320056899,0.005689900426742532,0.16062176165803108,0.16191709844559585,0.15155440414507773,0.07772020725388601,0.06088082901554404,0.08419689119170984,0.012953367875647668,0.054404145077720206,0.14766839378238342,0.08808290155440414,0.6780740151213689,0,0.8274647887323944,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09507042253521127,0.4666666666666667,0,0,0.07746478873239436,0.2,0,0,0,0,1.8212435233160622,19.91678520625889,3.4480796586059745,0,0.12091038406827881,0.4352773826458037,113.6,FALSE,TRUE
FALSE,0.38610206297502714,kemper,28069,ms,10456,13.6,29833,109427,51841,253,26789,0.713,0.109,0.604,0.23345447589900536,0.7665455241009946,0.06589517980107115,0.05910482019892885,0.056044376434583015,0.12060061208875288,0.13781560826319816,0.06828615149196633,0.06034812547819434,0.15636954858454477,0.4888102524866106,0.5111897475133894,0.3528117827084927,0.6013771996939556,9.563886763580719e-4,0.004973221117061974,0.18703302000482044,0.08556278621354543,0.05422993492407809,0.0641118341769101,0.0824295010845987,0.04049168474331164,0.030609785490479633,0.1552181248493613,0.17329476982405398,0.12701855868884068,2.639830508474576,0.003952569169960474,0.4151704057635597,0.25691699604743085,0,0,0,0,0,0,0,0,0.003023629101496883,0.015810276679841896,0,0,0.0050767105901676065,0.003952569169960474,0,0,0,0,0.5264100936951734,0.6126482213438735,0,0,0.019709582291238942,0.03162055335968379,0.026802045615737805,0.06324110671936758,0.0038075329426257047,0.011857707509881422,2.5201253314051577,10.465474368783473,4.95801453710788,17.050389184760345,0.012433052792654935,0.07794567712318286,105.88537549407114,FALSE,TRUE
TRUE,0.8314785373608903,pearl river,28109,ms,55834,68.9,38458,441897,100942,344.5,123920,0.7979999999999999,0.146,0.652,0.24594333201991617,0.7540566679800839,0.0609485259877494,0.057044094995880645,0.05733065873840312,0.12569402156392162,0.14312067915606977,0.0683633628255185,0.06381416341297418,0.14571766307267972,0.4937672386001361,0.5062327613998638,0.8404198158827955,0.12307912741340402,0.004083533330945302,0.02930114267292331,0.10606326889279438,0.09050966608084358,0.07245166959578207,0.06493848857644992,0.05030755711775044,0.05065905096660808,0.04960456942003515,0.09710017574692442,0.21186291739894553,0.20650263620386644,3.6668146175469745,0.008708272859216255,0.7625645577792124,0.6458635703918723,0.06660748870238864,0.020319303338171262,0,0,0,0,0,0,0,0,0,0,0.012290187217559716,0.011611030478955007,0,0,0.006536475145255003,0.01741654571843251,0.09698999354422208,0.13352685050798258,0.01354906391220142,0.008708272859216255,0.03311814073595868,0.10740203193033382,0.0035829567462879277,0.023222060957910014,0.004640090380890897,0.023222060957910014,2.453163444639719,7.9144786330909485,1.8078948311064942,5.2976259831051555,0.00429845613783716,0.07389762510298384,359.7097242380261,TRUE,TRUE
TRUE,0.8124508725043232,pontotoc,28115,ms,29957,60.2,38909,176017,48195,765.5,171988,0.7440000000000001,0.113,0.631,0.2697199319023934,0.7302800680976066,0.06005274226391161,0.06459258270187268,0.06215575658443769,0.13375838702139733,0.14320526087391927,0.06015288580298428,0.05330974396635177,0.12788329939580065,0.4930734052141403,0.5069265947858598,0.8006142137063124,0.13789765330306772,0.0018693460626898555,0.061721801248456123,0.10139603232916973,0.07632255694342395,0.045554739162380606,0.06548493754592212,0.07430198383541514,0.06254592211609111,0.03756429096252755,0.10461058045554739,0.2518368846436444,0.18038207200587802,8.222009752366382,0.007838014369693011,0.6704944531013791,0.5022860875244938,0.017943112310161175,0.010450685826257348,0,0,0,0,0.0013140451659418098,0.002612671456564337,0.01091936646742796,0.019595035924232528,3.7793334418680373e-4,0.002612671456564337,0.004977091424983138,0.003919007184846506,0,0,0.0032560411191478477,0.005225342913128674,0.16643603042072702,0.2116263879817113,0.002116426727446101,0.0013063357282821686,0.0455903900272112,0.11103853690398433,0.014919645556666744,0.030045721750489876,0.060637951484987324,0.09144350097975179,2.7513776634827334,5.8756551056514335,1.608805955202457,3.341831683168317,0.004740127516106419,0.07837900991421037,224.6740692357936,TRUE,TRUE
FALSE,0.3187471211423307,sharkey,28125,ms,4916,11.4,29495,80777,13395,73,15311,0.7020000000000001,0.162,0.54,0.2554922701383238,0.7445077298616761,0.060211554109031735,0.05919446704637917,0.04963384865744508,0.10943856794141578,0.15602115541090317,0.07851912123677787,0.06041497152156224,0.1438161106590724,0.4578925956061839,0.5421074043938161,0.2786818551668023,0.709926769731489,0.0022375915378356386,0.007933279088689993,0.14869888475836432,0.11338289962825279,0.12314126394052044,0.04879182156133829,0.04972118959107807,0.09200743494423792,0.055297397769516726,0.09107806691449814,0.1737918215613383,0.10408921933085502,1.9225263686589653,0.0410958904109589,0.6876102148781922,0.3835616438356164,0.020573443929201227,0.0547945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22983475932336228,0.3287671232876712,6.531252041016262e-5,0,0.02037750636797074,0.1095890410958904,0.0030696884592776434,0.0273972602739726,0.025667820521193912,0.0547945205479452,2.2843866171003717,16.43144833197722,2.7247762408462166,6.867834394904459,0.029292107404393815,0.19467046379170058,209.73972602739727,FALSE,TRUE
TRUE,0.8776484996938151,tishomingo,28141,ms,19593,46.2,29740,189857,26313,335,46457.5,0.735,0.12,0.615,0.23161333129178788,0.7683866687082122,0.05027305670392487,0.049762670341448476,0.0549686112387077,0.12871944061654672,0.14413310876333385,0.06752411575562701,0.06772827030061757,0.18037054049915785,0.4829275761751646,0.5170724238248354,0.9446741183075589,0.026489052212524882,0.0010718113612004287,0.028224365844944622,0.12807697113582406,0.09746345120579783,0.08871673122579032,0.0745970261152068,0.08771710608521804,0.06072722728976634,0.05597900787204798,0.08334374609521429,0.2080469823816069,0.11533175059352743,2.520207225778453,0.0029850746268656717,0.6422751977613949,0.4716417910447761,0.002690631222084701,0.014925373134328358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24622504439541518,0.33134328358208953,0,0,0.019480170047893236,0.06865671641791045,0,0,0.08932895657321208,0.11044776119402985,2.4482069224040983,9.690042362068086,1.3429796355841372,3.156456588805641,0.00755371816465064,0.0818659725412137,138.67910447761193,TRUE,TRUE
FALSE,0.24232954545454546,tunica,28143,ms,10778,23.7,29420,107432,74144,58,12659,0.7,0.13699999999999998,0.563,0.2984783818890332,0.7015216181109668,0.07060679161254407,0.07320467619224345,0.07311189460011133,0.12256448320653182,0.1361105956578215,0.06114306921506773,0.04611245128966413,0.09454444238263128,0.47244386713676007,0.5275561328632399,0.23687140471330487,0.734644646502134,0.00565967712005938,0.02273149007236964,0.13684469603741078,0.13019936007875954,0.07900566084174256,0.05365493477725818,0.08417425547624907,0.06423824760029535,0.06202313561407827,0.07482156042333252,0.1666256460743293,0.14841250307654444,1.3115416493990883,0.05172413793103448,0.5204202543644838,0.2413793103448276,0.012402243463148747,0.05172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33454459277984044,0.3103448275862069,1.5799036258788213e-4,0,0.014930089264554863,0.1206896551724138,0.05845643415751639,0.10344827586206896,0.039734576190852355,0.1206896551724138,2.6527196652719667,9.967712005938022,6.879198367043979,8.709356543363382,0.010577101503061792,0.3471887177583967,218.25862068965517,FALSE,TRUE
TRUE,0.7652123995407577,andrew,29003,mo,17291,40,52330,113348,23235,121,26510,0.8909999999999999,0.21100000000000002,0.68,0.24081892313920536,0.7591810768607946,0.04956335665953386,0.049679023769591116,0.06026256433982997,0.12746515528309524,0.15580359724712278,0.07298594644612805,0.062055404545717424,0.1550517610317506,0.49233705395870686,0.5076629460412931,0.9740905673471748,0.004164015962061188,0.004337516627147071,0.016771730958302006,0.055404047653222335,0.056121716664274436,0.0516721687957514,0.048657958949332565,0.051098033586909716,0.043203674465336586,0.04736615472943878,0.08640734893067317,0.2672599397158031,0.2928089565092579,1.896280400572246,0.008264462809917356,0.297736703130894,0.19834710743801653,0.07310448887212373,0.03305785123966942,0,0,0,0,0,0,0.005318747642399094,0.01652892561983471,0,0,0.03447755563938137,0.01652892561983471,0,0,0,0,0.25711052433044135,0.2975206611570248,6.789890607317993e-4,0,0.035571482459449265,0.06611570247933884,0.08095058468502452,0.14049586776859505,0.21505092417955488,0.2231404958677686,2.481842974020382,6.555317795384882,1.3437626510901626,4.43852065321806,0.04678734601815974,0.08912150829911515,219.0909090909091,TRUE,TRUE
